no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
hello,a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
55a,b,c,
56a,b,c,
57a,b,c,
58a,b,c,
59a,b,c,
60a,b,c,
61a,b,c,
62a,b,c,
63a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
55a,b,c,
56a,b,c,
57a,b,c,
58a,b,c,
59a,b,c,
60a,b,c,
61a,b,c,
62a,b,c,
63a,b,c,
64a,b,c,
65a,b,c,
66a,b,c,
67a,b,c,
68a,b,c,
69a,b,c,
70a,b,c,
71a,b,c,
72a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
55a,b,c,
56a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
55a,b,c,
56a,b,c,
57a,b,c,
58a,b,c,
59a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
31a,b,c,
32a,b,c,
33a,b,c,
34a,b,c,
35a,b,c,
36a,b,c,
37a,b,c,
38a,b,c,
39a,b,c,
40a,b,c,
41a,b,c,
42a,b,c,
43a,b,c,
44a,b,c,
45a,b,c,
46a,b,c,
47a,b,c,
48a,b,c,
49a,b,c,
50a,b,c,
51a,b,c,
52a,b,c,
53a,b,c,
54a,b,c,
55a,b,c,
56a,b,c,
57a,b,c,
no,x,y,z,states
0a,b,c,
1a,b,c,
2a,b,c,
3a,b,c,
4a,b,c,
5a,b,c,
6a,b,c,
7a,b,c,
8a,b,c,
9a,b,c,
10a,b,c,
11a,b,c,
12a,b,c,
13a,b,c,
14a,b,c,
15a,b,c,
16a,b,c,
17a,b,c,
18a,b,c,
19a,b,c,
20a,b,c,
21a,b,c,
22a,b,c,
23a,b,c,
24a,b,c,
25a,b,c,
26a,b,c,
27a,b,c,
28a,b,c,
29a,b,c,
30a,b,c,
